drug_id,smiles
DB09172,CCN1C(=O)N(N=N1)CCN2CC[C@@H]([C@@H](C2)C)N(C3=CC=CC=C3F)C(=O)COC
DB09173,CCCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
DB09174,CCC(=O)N(C1=CC=CC=C1)[C@]2(CCN(C[C@H]2C)CCC3=CC=CC=C3)C(=O)OC
DB09175,C1CN(CCC1N(C2=NC=CN=C2)C(=O)C3=CC=CO3)CCC4=CC=CC=C4
DB09177,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=C(C=C3)F
DB09178,CCC(=O)N(C1CC(N(CC1C)CCC2=CC=CC=C2)C)C3=CC=CC=C3
DB09179,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CC=C3)COC
DB09180,CCC(=O)N(C1CCN(CC1)CCC2=CC=CS2)C3=CC=CC=C3
DB09181,CCC(=O)N(C1=CC=CC=C1F)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)C4=CC=CC=C4
DB09182,CCC(=O)N(C1CCN(CC1)CC2=CC=CC=C2)C3=CC=CC=C3
DB09184,COC1=C(C=C(C=C1)F)C[C@]([C@@H]2CNCCO2)(C3CCOCC3)O
DB09186,CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC
DB09187,CN1CCC23C(C1)C(CC(=O)N2)C4=C(O3)C=CC(=C4)Cl
DB09188,C[C@@]1(C2=CC=CC=C2N(C1=O)C3=CC=CC=C3)CCCNC
DB09189,CC1(CN(C2=CC=CC=C21)C3=CC=CC=C3)CCCNC
DB09190,CC1(C2=CC=CC=C2C(O1)(CCCNC)C3=CC=CC=C3)C
DB09191,CC1(C2=CC=CC=C2C(S1)(CCCNC)C3=CC=CC=C3)C
DB09192,CCN1C2=CC=CC=C2C3=C1C(SCC3)(C)CCN(C)C
DB09193,CNC1CC(C2=CC=CC=C2C1)C3=CC=CC=C3
DB09194,CCC1=NN(C(=O)N1CC)CCCN2CCN(CC2)C3=CC(=CC=C3)Cl
DB09195,C1C[C@H]2CN3C(=NN=C3[C@H]2C1)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F
DB09196,C1CC2=C(C=CC(=C2C1)F)OC[C@@H]3CNCCO3
DB09197,CC1=CC(=NN1)CCN2CCN(CC2)C3=CC(=CC=C3)Cl
DB09199,C1=CC=C(C(=C1)COC2=CC3=C(C=C2)C=C(C=C3)CC4C(=O)NC(=O)S4)F
DB09200,CN1C2=C(C=CC(=C2)OC)N=C1COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4
DB09201,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
DB09202,C1CC1C2=CC=CC=C2OCC3=NCCN3
DB09203,CNCC(C1=CC=C(C=C1)O)O
DB09205,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C
DB09206,CC(C)(COC(=O)N1CCN(CC1)C2=NC3=C(C(=C(C=C3C(=N2)N)OC)OC)OC)O
DB09207,CCN1CCN(C[C@H](C1)NC(=O)C2=CC(=C(C=C2OC)NC)Br)C
DB09213,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O
DB09217,CC1(C(=C(C(=O)O1)OCC2CC2)C3=CC=C(C=C3)S(=O)(=O)C)C
DB09219,C1=CC=C2C(=C1)NC(=O)C(O2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
DB09226,C1CN(CCN1CCCCOC2=CC3=C(C=C2)OCC(=O)N3)C4=C(C(=CC=C4)Cl)Cl
DB09229,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
DB09233,CC1=C(C(C(=C(N1)C)C(=O)OCC2COC3(O2)CCN(CC3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
DB09234,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC3=NON=C32)C(=O)OCC)C)C
DB09239,CC1=C([C@@H](C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
DB09240,CCCOCCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOCCC)C)C
DB09243,C1=CC(=NN=C1C(=O)N)NN
DB09246,CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2
DB09247,CC(C)NNC(=O)COC1=CC=C(C=C1)Cl
DB09248,CC(C1=CC=CC=C1)NN
DB09249,CCCCCCC(C)NN
DB09250,CC(CC1=CC=CC=C1)NN
DB09251,CC(COC1=CC=CC=C1)NN
DB09252,CC(C)(C)C(=O)NNCC1=CC=CC=C1
DB09253,CC(CCC1=CC2=C(C=C1)OCO2)NN
DB09254,C1C2=CC=CC=C2OC(=O)N1CC(=O)N
DB09271,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)CC5CC5
DB09284,CCN(CC)CCN1C(=NOC1=N)C2=CC=CC=C2
DB09298,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
DB09299,C[C@H](CN1C=NC2=C(N=CN=C21)N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3
DB09304,CN1CCC2=C(C1)C3=CC=CC=C3CC4=CC=CC=C24
DB09305,CN1CCN2C(C1)C3=CC=CN3CC4=CC=CC=C42
DB09306,CN1CCN2C3=C(C=C(C=C3)OC)C4=C2C1=NCC4
DB09308,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@](C(=O)O1)(C)F)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C
DB09309,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
DB09313,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I
DB09314,O.O.O.O.[98Tc]
DB09315,[133Xe]
DB09319,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)O)C
DB09325,[F-].[Na+]
DB09326,[13NH3]
DB09327,C1CC(OC1)N2C=C(C(=O)NC2=O)F.C1=CNC(=O)NC1=O
DB09332,CC1=C(C2=CC=CC=C2C(=C1)OP(=O)([O-])[O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
DB09335,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N
DB09346,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)N(C)C(=O)C)I
DB09347,CC(=O)NC1=C(C=C(C(=C1I)C(=O)O)I)I
DB09348,C1COC1=O
DB09350,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2
DB09355,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N
DB09357,CC(C)(CO)[C@H](C(=O)NCCCO)O
DB09366,CCCOC(=O)CN1C=C(C(=O)C(=C1)I)I
DB09371,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4
DB09372,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H](C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O
DB09374,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)O)/C=C/C=C/C=C/C=C\4/C(C5=C(N4CCCCS(=O)(=O)O)C=CC6=CC=CC=C65)(C)C)C
DB09376,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1
DB09378,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)C[C@@H](C4=CC(=O)C=C[C@]34C)F)O
DB09394,OP(=O)(O)O
DB09397,S1SSSSSSS1.[99Tc]
DB09398,[18F-]
DB09403,CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O
DB09409,CC(=O)[O-].CC(=O)[O-].O.O.O.O.[Mg+2]
DB09419,C([C@H]([C@@H]([C@H](C=O)O)O)O)O
DB09421,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N
DB09459,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
DB09460,C(=O)([O-])[O-].[Na+].[Na+]
DB09479,[82Rb+]
DB09484,[O-]P(=O)([O-])F.[Na+].[Na+]
DB09487,CN(C1=C(C(=C(C(=C1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)C2=C(C(=C(C(=C2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I
DB09490,Cl[111In](Cl)Cl
DB09494,CCCCCCCCCCCCCCCCO
DB09495,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC
DB09496,CCCCC(CC)COC(=O)/C=C/C1=CC=C(C=C1)OC
DB09510,[13C](=O)(N)N
DB09513,[14C](=O)(N)N
DB09526,C1=CC(=CC=C1O)O
DB09534,CC1(C2(C(=O)/C(=C/C3=CC=C(C=C3)/C=C\4/C(=O)C5(C(C4CC5)(C)C)CS(=O)(=O)O)/C1CC2)CS(=O)(=O)O)C
DB09546,C1=CC(=CC(=C1)[123I])CN=C(N)N.C1=CC(=CC(=C1)[123I])CN=C(N)N.OS(=O)(=O)O
DB09552,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2
DB09563,C[N+](C)([11CH3])CCO
DB11056,[Cl-].[Cl-].[Sn+2]
DB11062,CCCCC(CC)COC(=O)C1=CC=CC=C1O
DB11064,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O
DB11068,O[Se](=O)(=O)O
DB11072,F
DB11073,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
DB11081,[Al](Cl)(Cl)Cl
DB11090,[N+](=O)([O-])[O-].[K+]
DB11091,OO
DB11092,F[Sn]F
DB11096,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C
DB11100,C1(C(=O)NC(=O)N1)NC(=O)N
DB11102,CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O
DB11104,FS(F)(F)(F)(F)F
DB11107,[C@@H]([C@H](C(=O)[O-])O)(C(=O)O)O.[K+]
DB11109,ClCl
DB11115,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O
DB11117,C=CCCCCCCCCC(=O)O
DB11123,[O-]Cl
DB11125,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2
DB11127,O[Se](=O)O
DB11128,[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].O.O.O.O.[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo]
DB11129,C(=O)(N)N.OO
DB11132,O=[Si]=O
DB11134,[O-2].[Cu+2]
DB11137,[Mo]
DB11140,[51Cr]
DB11141,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Mn+2]
DB11142,C[Se]CC[C@@H](C(=O)O)N
DB11150,[O-]S(=O)(=O)[O-].[Ba+2]
DB11151,[OH-].[Na+]
DB11153,[OH-].[K+]
DB11154,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]
DB11155,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl
DB11157,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
DB11159,[Na+].[Na+].[S-2]
DB11164,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC
DB11168,C([C@@H]([C@H](C(=O)[O-])O)O)O.C([C@@H]([C@H](C(=O)[O-])O)O)O.[Ca+2]
DB11171,O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3]
DB11175,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2]
DB11176,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C[C@H](CC2(C)C)O)C)\C)\C)/C)/C
DB11182,C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)O)I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)O
DB11183,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=C(C=C5)S(=O)(=O)[O-].[Na+].[Na+]
DB11184,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C(=C4)CN(CC(=O)O)CC(=O)O)O)OC5=C3C=C(C(=C5)O)CN(CC(=O)O)CC(=O)O
DB11185,COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O
DB11190,CC(C)(CO)[C@H](C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO)O)O
DB11191,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
DB11195,C([C@H](C([C@H](CO)O)O)O)O
DB11200,C(C(=O)[O-])N.O.O.[Al+3].[Cl-].[Zr+4]
DB11201,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C2=CC=CC=C2O)C(C)C
DB11203,[B]
DB11206,CCCCC(CC)COC1=CC(=C(C=C1)C2=NC(=NC(=N2)C3=CC=C(C=C3)OC)C4=C(C=C(C=C4)OCC(CC)CCCC)O)O
DB11207,CC(C)CCOC(=O)/C=C/C1=CC=C(C=C1)OC
DB11210,C(C(=O)[O-])N.C(C(=O)[O-])N.[Fe+2]
DB11217,C1=CC(=CC=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
DB11219,CC1=CC=C(C=C1)/C=C/2\C3CCC(C2=O)(C3(C)C)C
DB11220,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO
DB11221,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O
DB11226,CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OC)C#N
DB11244,C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C
DB11250,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O
DB11257,[F-]
DB11259,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
DB11260,C[C@H]1C[C@]2([C@H]([C@H]1OC(=O)C3=CC=CC=C3)[C@H](C(=C)CC[C@H]4[C@H](C4(C)C)/C=C(/C2=O)\C)OC(=O)C)OC(=O)C
DB11262,CC(C)(C)CC(C)(C)C1=CC(=C(C(=C1)N2N=C3C=CC=CC3=N2)O)CC4=C(C(=CC(=C4)C(C)(C)CC(C)(C)C)N5N=C6C=CC=CC6=N5)O
DB11263,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
DB11269,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C2=C(C=C(C=C2)N(CC)CC)O
DB11272,CC(C)C[C@@H](C(=O)OC)NC(=O)CCCCCCCCC=C
DB11273,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O
DB11274,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O
DB11275,CC[C@@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O
DB11278,C[C@@H]([C@@H](C1=CC=CC=C1)O)N(C)C
DB11279,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=CC=C3
DB11282,CCN(CC)C(=O)C1=CC=CC(=C1)C
DB11283,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
DB11284,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCCCCCCC
DB11296,C1=C(NC=N1)C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)CN
DB11299,CCCCOCC1=CC(=C(C=C1)O)OC
DB11304,C1=CC=C(C=C1)OCCO
DB11323,C1=CC=C(C(=C1)C(=O)OCCO)O
DB11324,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
DB11326,B(O)(O)O
DB11327,C1=CC=[N+](C(=C1)SSC2=CC=CC=[N+]2[O-])[O-]
DB11328,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
DB11331,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCC/C=C\CCCCCCCC
DB11332,CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCCN)N
DB11336,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3
DB11337,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO
DB11340,CC1=C(C(=C(C(=C1O)OC)OC)O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
DB11343,O[Si]
DB11345,C[C@]12CC[C@H](C1(C)C)CC2=O
DB11349,CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC
DB11359,COC1=CC=CC=C1O
DB11364,C1CC(=O)N[C@@H]1C(=O)N2CSC[C@H]2C(=O)O
DB11365,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
DB11366,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)N(C)C3=CC=CC=C3)O
DB11367,COC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O
DB11368,C1=CC(=CC=C1OCCO)Cl
DB11371,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C
DB11372,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC=C)O
DB11373,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C
DB11376,C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3
DB11377,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)NC(=O)C)O[C@@H]3[C@H]([C@]([C@H](O[C@@H]3OP(=O)(O)OC[C@H](C(=O)OCC/C=C(\C)/CC/C=C/C(C)(C)CCC(=C)C/C=C(\C)/CCC=C(C)C)O)C(=O)O)(C)O)OC(=O)N)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)NC(=O)C)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)C(=O)NC6=C(CCC6=O)O)O)O)O
DB11382,C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O
DB11383,C[C@@H]1C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O[C@@H](C[C@H]2[C@@H](O2)/C=C/C1=O)C)OC(=O)C)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C)O[C@H]4C[C@@]([C@H]([C@@H](O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O
DB11386,CC(C)(C(Cl)(Cl)Cl)O
DB11387,C(Cl)(Cl)Cl
DB11390,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C
DB11392,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N
DB11393,CN1C[C@@H]2C[C@H]1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F
DB11394,CCCCCCCCCCOC1=C(C=C2C(=C1)C(=O)C(=CN2)C(=O)OCC)OCC
DB11395,COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F
DB11396,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
DB11397,COP(=O)(OC)OC=C(Cl)Cl
DB11398,C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl
DB11399,CN1C2=C(C=C(C=C2)NC(=O)C3=CC=CC=C3C4=CC=C(C=C4)C(F)(F)F)C=C1C(=O)N[C@@H](C5=CC=CC=C5)C(=O)N(C)CC6=CC=CC=C6
DB11400,C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C8CCCCC8)C)O
DB11403,C[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC(C)C)C)CC2=CC=C(C=C2)N3CCOCC3)CC(C)C)C)C)CC(C)C)C)CC4=CC=C(C=C4)N5CCOCC5)CC(C)C)C
DB11404,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F
DB11410,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
DB11412,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC
DB11413,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CF)NC(=O)C(Cl)Cl)O
DB11416,CCCN1C[C@@H]([C@H]([C@]([C@H](OC(=O)[C@@H]([C@H]([C@@H]([C@H]([C@](C[C@H]1C)(C)O)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)CC)(C)O)O)C
DB11417,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OCC(C(C(C(C(C(=O)[O-])O)O)O)O)O)O)O)O)O.OO.[Fe]
DB11421,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl
DB11423,CC[C@H]([C@@H]1[C@H](C[C@@](O1)(CC)[C@H]2CC[C@@]([C@@H](O2)C)(CC)O)C)C(=O)[C@@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O
DB11424,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F
DB11426,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F
DB11427,CC(C)(C)C1=CC(=C(C=C1)OC)CN[C@@H]2[C@@H](N3CCC2CC3)C(C4=CC=CC=C4)C5=CC=CC=C5
DB11428,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C
DB11429,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O
DB11430,CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)O)OC)C)O)C)[C@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C
DB11431,C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N\OC)/[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C
